Transect,Point,Point_ID,Species,Distance.m,Count,Flyover,Date,Observer,Month,Year,Start_time,End_time,Cloud,Wind,Temperature.C
Katoomba,I,Katoomba I,Tree Martin,30,6,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,I,Katoomba I,New Holland Honeyeater,20,5,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,I,Katoomba I,Yellow-faced Honeyeater,20,2,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,I,Katoomba I,Australian Raven,150,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,I,Katoomba I,Laughing Kookaburra,200,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,I,Katoomba I,Eastern Spinebill,200,2,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,I,Katoomba I,Australian Magpie,251,2,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,I,Katoomba I,Eastern Whipbird,251,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,I,Katoomba I,Striated Thornbill,30,2,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,I,Katoomba I,Brown-headed Honeyeater,20,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,I,Katoomba I,Eastern Spinebill,20,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,I,Katoomba I,Eastern Spinebill,50,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,I,Katoomba I,Gang-gang Cockatoo,80,2,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,I,Katoomba I,Red Wattlebird,251,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,H,Katoomba H,Australian Raven,200,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,H,Katoomba H,Crimson Rosella,20,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,H,Katoomba H,White-throated Treecreeper,50,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,H,Katoomba H,Pied Currawong,30,1,f,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,H,Katoomba H,Pied Currawong,150,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,H,Katoomba H,Black-faced Cuckooshrike,50,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,H,Katoomba H,Eastern Spinebill,80,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,H,Katoomba H,Australian Magpie,150,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,G,Katoomba G,Australian Raven,200,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,G,Katoomba G,Yellow-tailed Black-Cockatoo,251,2,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,G,Katoomba G,Red Wattlebird,80,2,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,G,Katoomba G,White-throated Treecreeper,150,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,G,Katoomba G,Australian Magpie,200,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,G,Katoomba G,Black-faced Cuckooshrike,100,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,G,Katoomba G,Australian Magpie,100,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,G,Katoomba G,Gray Butcherbird,50,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,G,Katoomba G,Eastern Spinebill,100,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,G,Katoomba G,Common Myna,100,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,G,Katoomba G,Eastern Spinebill,20,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,F,Katoomba F,Satin Bowerbird,,2,f,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,F,Katoomba F,Yellow-tailed Black-Cockatoo,60,2,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,F,Katoomba F,Red Wattlebird,20,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,F,Katoomba F,Australian King-Parrot,50,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,F,Katoomba F,Crimson Rosella,10,2,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,F,Katoomba F,Laughing Kookaburra,40,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,F,Katoomba F,Australian Magpie,150,2,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,F,Katoomba F,Rainbow Lorikeet,100,2,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,F,Katoomba F,Brown Thornbill,30,3,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,F,Katoomba F,Sulphur-crested Cockatoo,100,2,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,F,Katoomba F,Crimson Rosella,100,3,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,F,Katoomba F,Red Wattlebird,100,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,F,Katoomba F,Eastern Spinebill,30,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,F,Katoomba F,White-browed Scrubwren,20,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,E,Katoomba E,Eastern Spinebill,30,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,E,Katoomba E,Gray Butcherbird,50,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,E,Katoomba E,Sulphur-crested Cockatoo,200,1,f,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,E,Katoomba E,Australian Raven,100,2,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,E,Katoomba E,Crested Pigeon,251,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,E,Katoomba E,Laughing Kookaburra,30,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,E,Katoomba E,Satin Bowerbird,30,1,f,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,E,Katoomba E,New Holland Honeyeater,20,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,E,Katoomba E,Little Corella,40,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,E,Katoomba E,Rock Pigeon,100,1,f,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,E,Katoomba E,Magpie-lark,10,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,D,Katoomba D,Sulphur-crested Cockatoo,10,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,D,Katoomba D,Sulphur-crested Cockatoo,20,2,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,D,Katoomba D,Sulphur-crested Cockatoo,100,5,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,D,Katoomba D,Eastern Spinebill,40,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,D,Katoomba D,Eastern Spinebill,60,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,D,Katoomba D,Red Wattlebird,30,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,D,Katoomba D,Australian Magpie,30,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,D,Katoomba D,Common Myna,80,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,C,Katoomba C,Striated Thornbill,10,2,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,C,Katoomba C,Sulphur-crested Cockatoo,30,5,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,C,Katoomba C,Common Myna,50,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,C,Katoomba C,Sulphur-crested Cockatoo,100,3,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,C,Katoomba C,Spotted Pardalote,100,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,C,Katoomba C,Pied Currawong,100,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,C,Katoomba C,Australian Magpie,100,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,C,Katoomba C,Red Wattlebird,10,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,C,Katoomba C,Common Myna,20,3,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,C,Katoomba C,Eastern Spinebill,60,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,B,Katoomba B,House Sparrow,50,2,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,B,Katoomba B,Sulphur-crested Cockatoo,251,4,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,B,Katoomba B,Australian King-Parrot,150,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,B,Katoomba B,Common Myna,80,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,B,Katoomba B,Crimson Rosella,150,1,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Katoomba,A,Katoomba A,Rock Pigeon,20,6,,28/01/2018,Simon,January,2018,1040,1200,Overcast (100%),light wind,20
Woodford,E,Woodford E,Eastern Spinebill,80,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,E,Woodford E,Sulphur-crested Cockatoo,250,15,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,E,Woodford E,Crested Shrike-tit,80,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,E,Woodford E,Australian Raven,250,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,E,Woodford E,Eastern Yellow Robin,150,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,E,Woodford E,White-throated Treecreeper,100,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,E,Woodford E,Rufous Whistler,100,2,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,E,Woodford E,Australian King-Parrot,50,2,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,E,Woodford E,White-eared Honeyeater,100,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,E,Woodford E,Pied Currawong,150,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,E,Woodford E,Sulphur-crested Cockatoo,50,2,f,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,D,Woodford D,Gang-gang Cockatoo,150,3,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,D,Woodford D,Australian Raven,100,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,D,Woodford D,White-throated Treecreeper,200,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,D,Woodford D,Pied Currawong,250,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,D,Woodford D,Eastern Spinebill,10,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,D,Woodford D,Australian King-Parrot,100,2,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,D,Woodford D,Australian King-Parrot,50,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,D,Woodford D,Pilotbird,20,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,D,Woodford D,New Holland Honeyeater,100,2,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,D,Woodford D,Australian Magpie,200,2,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,D,Woodford D,White-throated Treecreeper,50,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,D,Woodford D,Sulphur-crested Cockatoo,251,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,C,Woodford C,Australian Magpie,10,2,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,C,Woodford C,Eurasian Blackbird,10,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,C,Woodford C,Red Wattlebird,20,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,C,Woodford C,Sulphur-crested Cockatoo,100,15,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,C,Woodford C,Gang-gang Cockatoo,20,2,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,C,Woodford C,Australian King-Parrot,80,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,C,Woodford C,Rainbow Lorikeet,150,2,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,C,Woodford C,Crimson Rosella,20,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,C,Woodford C,White-throated Treecreeper,50,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,C,Woodford C,New Holland Honeyeater,40,2,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,C,Woodford C,Eastern Spinebill,40,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,C,Woodford C,Gang-gang Cockatoo,100,2,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,B,Woodford B,Rainbow Lorikeet,10,2,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,B,Woodford B,Australian Raven,100,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,B,Woodford B,Australian King-Parrot,100,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,B,Woodford B,Gray Fantail,40,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,B,Woodford B,Striated Thornbill,40,2,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,B,Woodford B,Red Wattlebird,40,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,B,Woodford B,Gang-gang Cockatoo,150,2,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,B,Woodford B,Sulphur-crested Cockatoo,150,2,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,B,Woodford B,Sulphur-crested Cockatoo,100,2,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,B,Woodford B,Sulphur-crested Cockatoo,30,4,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,A,Woodford A,Australian Magpie,30,4,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,A,Woodford A,Satin Bowerbird,30,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,A,Woodford A,Sulphur-crested Cockatoo,250,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,A,Woodford A,Eastern Spinebill,150,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,A,Woodford A,Eastern Yellow Robin,40,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,A,Woodford A,Eastern Spinebill,40,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,A,Woodford A,Eastern Spinebill,20,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,A,Woodford A,Crimson Rosella,40,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,A,Woodford A,Australian King-Parrot,100,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Woodford,A,Woodford A,White-browed Scrubwren,70,1,,11/02/2018,Simon,February,2018,700,745,Overcast (70%),none,20
Hazelbrook,E,Hazelbrook E,Pied Currawong,150,2,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,E,Hazelbrook E,Eastern Spinebill,150,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,E,Hazelbrook E,Gray Butcherbird,50,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,E,Hazelbrook E,Pilotbird,100,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,E,Hazelbrook E,Rufous Whistler,50,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,E,Hazelbrook E,Eastern Whipbird,150,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,E,Hazelbrook E,White-throated Treecreeper,100,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,E,Hazelbrook E,Eastern Whipbird,200,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,E,Hazelbrook E,Gray Butcherbird,200,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,E,Hazelbrook E,Gray Shrikethrush,150,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,D,Hazelbrook D,Pied Currawong,200,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,D,Hazelbrook D,Eastern Spinebill,40,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,D,Hazelbrook D,Superb Lyrebird,100,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,D,Hazelbrook D,Sulphur-crested Cockatoo,250,2,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,D,Hazelbrook D,White-throated Treecreeper,100,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,D,Hazelbrook D,White-browed Scrubwren,30,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,D,Hazelbrook D,Gray Fantail,50,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,D,Hazelbrook D,Satin Bowerbird,50,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,D,Hazelbrook D,White-browed Scrubwren,50,3,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,C,Hazelbrook C,New Holland Honeyeater,10,2,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,C,Hazelbrook C,Eastern Yellow Robin,80,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,C,Hazelbrook C,Pied Currawong,100,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,C,Hazelbrook C,Gray Butcherbird,150,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,C,Hazelbrook C,Australian Magpie,100,2,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,C,Hazelbrook C,Gray Fantail,50,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,C,Hazelbrook C,Sulphur-crested Cockatoo,251,5,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,C,Hazelbrook C,White-throated Treecreeper,150,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,C,Hazelbrook C,Eastern Spinebill,30,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,C,Hazelbrook C,White-throated Treecreeper,50,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,B,Hazelbrook B,Noisy Miner,80,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,B,Hazelbrook B,Sulphur-crested Cockatoo,100,5,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,B,Hazelbrook B,Eastern Spinebill,30,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,B,Hazelbrook B,Silver-eye,20,6,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,B,Hazelbrook B,Crimson Rosella,30,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,B,Hazelbrook B,Red Wattlebird,30,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,A,Hazelbrook A,Laughing Kookaburra,20,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,A,Hazelbrook A,Satin Bowerbird,10,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,A,Hazelbrook A,Eastern Spinebill,10,2,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,A,Hazelbrook A,Eastern Spinebill,30,1,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Hazelbrook,A,Hazelbrook A,Sulphur-crested Cockatoo,150,4,,11/02/2018,Simon,February,2018,800,837,Overcast (90%),moderate,20
Lawson,A,Lawson A,Sulphur-crested Cockatoo,20,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,A,Lawson A,Sulphur-crested Cockatoo,100,2,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,A,Lawson A,Welcome Swallow,30,3,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,A,Lawson A,Sulphur-crested Cockatoo,80,3,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,A,Lawson A,Australian King-Parrot,50,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,A,Lawson A,Crimson Rosella,20,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,A,Lawson A,Australian Magpie,40,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,A,Lawson A,Satin Bowerbird,10,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,A,Lawson A,Eastern Spinebill,40,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,B,Lawson B,Sulphur-crested Cockatoo,80,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,B,Lawson B,Gray Butcherbird,80,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,B,Lawson B,Rainbow Lorikeet,100,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,C,Lawson C,Eastern Spinebill,100,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,C,Lawson C,White-throated Treecreeper,50,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,C,Lawson C,Sulphur-crested Cockatoo,200,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,C,Lawson C,Gray Butcherbird,100,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,C,Lawson C,Eastern Yellow Robin,30,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,C,Lawson C,New Holland Honeyeater,30,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,C,Lawson C,Pied Currawong,150,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,C,Lawson C,Australian Magpie,100,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,C,Lawson C,Crimson Rosella,50,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,D,Lawson D,Pied Currawong,100,2,f,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,D,Lawson D,New Holland Honeyeater,10,2,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,D,Lawson D,New Holland Honeyeater,30,2,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,D,Lawson D,Eastern Spinebill,20,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,D,Lawson D,White-throated Treecreeper,80,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,D,Lawson E,Gray Shrikethrush,80,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,D,Lawson E,Eastern Yellow Robin,50,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,D,Lawson E,New Holland Honeyeater,20,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,D,Lawson E,White-throated Treecreeper,30,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,D,Lawson E,Mistletoebird,20,2,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Lawson,D,Lawson E,White-browed Scrubwren,10,1,,11/02/2018,Simon,February,2018,900,949,Overcast (70%),moderate,21
Katoomba,A,Katoomba A,Rock Pigeon,150,1,,11/02/2018,Simon,February,2018,1018,1143,20%,moderate,24
Katoomba,A,Katoomba A,Common Myna,100,1,,11/02/2018,Simon,February,2018,1018,1143,20%,moderate,24
Katoomba,A,Katoomba A,House Sparrow,100,1,,11/02/2018,Simon,February,2018,1018,1143,20%,moderate,24
Katoomba,B,Katoomba B,Red Wattlebird,30,1,,11/02/2018,Simon,February,2018,1018,1143,20%,moderate,24
Katoomba,B,Katoomba B,Sulphur-crested Cockatoo,100,1,,11/02/2018,Simon,February,2018,1018,1143,20%,moderate,24
Katoomba,B,Katoomba B,House Sparrow,50,2,,11/02/2018,Simon,February,2018,1018,1143,20%,moderate,24
Katoomba,C,Katoomba C,Sulphur-crested Cockatoo,50,1,,11/02/2018,Simon,February,2018,1018,1143,20%,moderate,24
